Link Vaga,Link Empresa,Cargo,Nome Empresa,Local,Tempo de Abertura,Status
https://br.linkedin.com/jobs/view/sre-tech-lead-at-recargapay-3584457827?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=FLiVrJ1mXtUk4yQPbtpcIw%3D%3D&position=9&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/recargapay?trk=public_jobs_jserp-result_job-search-card-subtitle,SRE Tech Lead,RecargaPay,"São Paulo, SP",Há 1 mês,Contratando agora
https://br.linkedin.com/jobs/view/pessoa-engenheira-de-dados-s%C3%AAnior-at-yhub-3585782274?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=oqPwR7vogMcQae0lmtgxQg%3D%3D&position=10&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/yhub?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Engenheira de Dados Sênior,yHub,"São Paulo, SP",Há 2 meses,
https://br.linkedin.com/jobs/view/gpon-engineer-at-zte-do-brasil-3621796017?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=oOWLIZXEmTTIUy8XoWq7yw%3D%3D&position=11&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/zte-do-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,GPON ENGINEER,ZTE do Brasil,São Paulo e Região,Há 2 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/especialista-observabilidade-dynatrace-at-accenture-brasil-3610835218?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=Sd2b5dZNJnHY6ZliNHXBQg%3D%3D&position=12&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/accenturebrasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Especialista Observabilidade Dynatrace,Accenture Brasil,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/system-integrator-at-bunge-3598300178?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=Z85ylVLUyxBMEyRH8e1IVw%3D%3D&position=13&pageNum=25&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/bunge?trk=public_jobs_jserp-result_job-search-card-subtitle,System Integrator,Bunge,"São Paulo, SP",Há 3 dias,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-back-end-magento-jr-at-nexaas-3604721400?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=hFuYjpJD1c%2FDaDvqMWN8zg%3D%3D&position=14&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/nexaas?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor back-end Magento JR,Nexaas,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/desenvolvedora-java-python-sr-vaga-afirmativa-para-mulheres-at-serasa-experian-3609357848?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=lFJ1mj6%2BpUx7Pnof0vYdww%3D%3D&position=15&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/serasaexperian?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedora Java/Python Sr (Vaga Afirmativa para Mulheres),Serasa Experian,"São Paulo, SP",Há 14 horas,Contratando agora
https://br.linkedin.com/jobs/view/analista-fiscal-compliance-ca-at-asis-tax-tech-3583524759?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=KT61j%2B0KRAn0aTTWmhbuVA%3D%3D&position=16&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/asistaxtech?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Fiscal - Compliance - CA,ASIS Tax Tech,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-estrat%C3%A9gia-senior-at-ale-combust%C3%ADveis-3616012836?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=%2Fdv%2BBFRJucHd7vqOExO6cw%3D%3D&position=17&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/alecombustiveis?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Estratégia Senior,ALE Combustíveis,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/database-engineer-at-turing-3618131353?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=cQcYFSN%2B2fzIM%2FI0i908kg%3D%3D&position=18&pageNum=25&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Database Engineer,Turing,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/sas-programmer-real-world-evidence-at-iqvia-3521767496?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=p8C9eTRnNbfPWRKE%2F2iDHA%3D%3D&position=19&pageNum=25&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/iqvia?trk=public_jobs_jserp-result_job-search-card-subtitle,"SAS Programmer, Real World Evidence",IQVIA,"São Paulo, SP",Há 3 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/pv-especialista-de-desenvolvimento-de-software-c%23-at-pagueveloz-3610426176?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=gGosS3wpwIJcXhn27CvdeQ%3D%3D&position=20&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/pagueveloz?trk=public_jobs_jserp-result_job-search-card-subtitle,PV | Especialista de Desenvolvimento de Software C#,PagueVeloz,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/desenvolvedor-sd-sap-abap-at-grupo-euax-3601483744?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=YmTNl0r34X%2BkXANUl2czgg%3D%3D&position=21&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grupo-euax?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor SD - ( SAP / ABAP ),Grupo Euax,"São Paulo, SP",Há 3 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/cientista-de-dados-pcd-at-page-personnel-3619759299?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=4%2FA1UxiSzD%2FkmeY5PVIasA%3D%3D&position=22&pageNum=25&trk=public_jobs_jserp-result_search-card,https://uk.linkedin.com/company/pagepersonnel?trk=public_jobs_jserp-result_job-search-card-subtitle,Cientista de Dados - PCD,Page Personnel,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/work-from-home-golang-developer-at-l-a-head-hunter-3625727945?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=debiaQlOPOOY0bKDukeHrQ%3D%3D&position=23&pageNum=25&trk=public_jobs_jserp-result_search-card,https://mx.linkedin.com/company/la-head-hunter?trk=public_jobs_jserp-result_job-search-card-subtitle,Work From Home Golang Developer,L.A. Head Hunter,"Guarulhos, SP",Há 1 dia,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analytics-engineer-at-turing-3618131453?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=v9s775fHJfLBWTUflBeb9A%3D%3D&position=24&pageNum=25&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Analytics Engineer,Turing,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-s%C3%AAnior-de-pricing-at-cart%C3%A3o-elo-3602408853?refId=cIszIstCGdONs0sprDvung%3D%3D&trackingId=vs4uOLoZvf%2B76HpJOofJvQ%3D%3D&position=25&pageNum=25&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/cart%C3%A3o-elo?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Sênior de Pricing,Cartão Elo,"Barueri, SP",Há 4 semanas,
https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-engenha-3608176632?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=c8GL4WMIQ9RBUOkZnzjKXg%3D%3D&position=1&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engenha?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Front End,Engenha,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/cientista-de-dados-at-etheriumtech-cloud-data-center-3603406349?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=Btftn6kcIyYSHNvtEyGG6Q%3D%3D&position=2&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/etheriumtech?trk=public_jobs_jserp-result_job-search-card-subtitle,Cientista de Dados,EtheriumTech - Cloud & Data Center,"Barueri, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/technology-consulting-application-development-at-microsoft-3606039787?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=YsL9DUOhEqGo26RchkiHJQ%3D%3D&position=3&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/microsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,Technology Consulting -Application Development,Microsoft,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-treinamento-jr-at-maple-bear-brasil-3604723382?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=MUZ5wtNsJwSNv98v%2F1XD9Q%3D%3D&position=4&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/maplebearbrasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Treinamento Jr,Maple Bear Brasil,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/toyota-mecanico-de-autos-pl-at-uab-motors-3614751469?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=l8A5WGjC3kuts5e07Sh4tA%3D%3D&position=5&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/uab-motors?trk=public_jobs_jserp-result_job-search-card-subtitle,TOYOTA|MECANICO DE AUTOS PL,UAB Motors,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-a-python-pleno-at-opencircle-3580510716?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=w3z2o1QctaoNw5CmWrLjFw%3D%3D&position=6&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/opencircle-dev?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor(a) Python Pleno,OpenCircle,"São Paulo, SP",Há 1 mês,
https://br.linkedin.com/jobs/view/analista-de-marketing-plataformas-digitais-at-mrm-brasil-3603490793?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=LwhsNTfkBcyehJMCKL49EA%3D%3D&position=7&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/mrmbrasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Marketing - Plataformas Digitais,MRM Brasil,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/database-engineer-at-turing-3618126974?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=TjaVTxhS%2BqRXyYFce8sSYw%3D%3D&position=8&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Database Engineer,Turing,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/work-from-home-golang-developer-at-indi-staffing-services-3625785609?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=549l2jJ%2FyYJxoO121EA8bg%3D%3D&position=9&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/indi-staffing-services?trk=public_jobs_jserp-result_job-search-card-subtitle,Work From Home Golang Developer,INDI Staffing Services,"Guarulhos, SP",Há 1 dia,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/quality-control-analyst-analista-de-valida%C3%A7%C3%A3o-de-m%C3%A9todos-at-pqe-group-3620645358?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=E0YCT9Xc2c%2FOM3uKQ6yC4Q%3D%3D&position=10&pageNum=26&trk=public_jobs_jserp-result_search-card,https://it.linkedin.com/company/pqe-group?trk=public_jobs_jserp-result_job-search-card-subtitle,Quality Control Analyst - Analista de Validação de Métodos,PQE Group,"São Paulo, SP",Há 3 dias,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-sistemas-e-requisitos-sr-supero-outsourcing-at-koopere-3602228384?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=2k4CbBMLmiP2fJr4lXak9Q%3D%3D&position=11&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/kooperecooperativa?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Sistemas e Requisitos Sr | Supero Outsourcing,Koopere,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/desenvolvedor-a-backend-pl-at-banco-bs2-3617447261?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=gVdsEuIs%2FpMHVjddQ2OkEQ%3D%3D&position=12&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/bancobs2?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor(a) Backend PL,Banco BS2,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/snowflake-developer-at-infosys-3612579559?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=7Psv%2FsOPW8widhF1FC5mBg%3D%3D&position=13&pageNum=26&trk=public_jobs_jserp-result_search-card,https://in.linkedin.com/company/infosys?trk=public_jobs_jserp-result_job-search-card-subtitle,Snowflake Developer,Infosys,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/cientista-de-dados-at-lean-sa%C3%BAde-ltda-3619897727?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=XSIjPqMu%2F2WLt9js7oiSJQ%3D%3D&position=14&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/cientista-de-dados-at-lean-sa%C3%BAde-ltda-3619897727?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=XSIjPqMu%2F2WLt9js7oiSJQ%3D%3D&position=14&pageNum=26&trk=public_jobs_jserp-result_search-card,Cientista de Dados,Lean Saúde Ltda.,São Paulo e Região,Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/senior-data-engineer-c%C3%B3d-1053-remoto-at-builders-3609543484?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=e3B%2B7uGcpqtGo9kWdrL1UA%3D%3D&position=15&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/platformbuilders?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Engineer - Cód 1053 (Remoto),Builders,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-at-code-group-3619234930?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=8s8KnfZdrd8BlDfyPEQudw%3D%3D&position=16&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/code-group-company?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor (a) Fullstack,Code Group,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/cloud-platform-engineer-vaga-afirmativa-para-talentos-diversos-at-loft-3606178073?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=t3pxrJk0CAi7TLqEpXNulg%3D%3D&position=17&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/loftbr?trk=public_jobs_jserp-result_job-search-card-subtitle,Cloud Platform Engineer | Vaga Afirmativa para Talentos Diversos,Loft,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-back-end-at-pasquali-solution-3610781534?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=1Ld5d0h%2BqQEMrW%2Bpyri3qQ%3D%3D&position=18&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/pasquali-solution-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Back-end,Pasquali Solution,São Paulo e Região,Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/artificial-intelligence-computer-vision-engineer-remote-latin-america-at-fullstack-labs-3623534802?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=xmA9TxmDqDbvg01kDN1umQ%3D%3D&position=19&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/fullstack-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,Artificial Intelligence/Computer Vision Engineer - Remote - Latin America,FullStack Labs,"São Paulo, SP",Há 3 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-back-end-at-greenv-3614305326?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=C9135mrNgtJzb06pK5Ljkw%3D%3D&position=20&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/greenvoficial?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Back end,GreenV,"São Paulo, SP",Há 1 mês,Contratando agora
https://br.linkedin.com/jobs/view/edc-axon-pl-developer-at-net2source-inc-3620809683?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=RPnCs7o%2Bhz8INGUGE2Xj1Q%3D%3D&position=21&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/net2sourceinc?trk=public_jobs_jserp-result_job-search-card-subtitle,EDC/Axon  PL Developer,Net2Source Inc.,"São Paulo, SP",Há 1 dia,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/banco-de-talentos-analista-cont%C3%A1bil-at-bhub-3567028804?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=QFhIFGzIlLO8EKaWC540cA%3D%3D&position=22&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/bhub-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,Banco de Talentos - Analista Contábil,BHub,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-trade-marketing-pleno-categorias-at-spar-brasil-3616564289?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=2Q3vO2Oy8%2FWhN9u534QFyA%3D%3D&position=23&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/spar-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Trade Marketing Pleno - Categorias,SPAR Brasil,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/professional-services-engineer-at-nice-3620705196?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=39F6MYgj2Xdt0Tsfx5%2BguA%3D%3D&position=24&pageNum=26&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/nice-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,Professional Services Engineer,NICE,"São Paulo, SP",Há 3 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/banco-de-talentos-pessoa-desenvolvedora-de-software-vaga-afirmativa-para-pessoas-com-defici%C3%AAncia-at-viahub-3599982335?refId=pr%2Fk1OH%2FcdGO9aZvuNpuMg%3D%3D&trackingId=JbocB5cra3tJKVUkV640vg%3D%3D&position=25&pageNum=26&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/viahubtecnologia?trk=public_jobs_jserp-result_job-search-card-subtitle,Banco de Talentos - Pessoa Desenvolvedora de Software (Vaga afirmativa para Pessoas com Deficiência),ViaHub,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-garantia-da-qualidade-sr-at-uni%C3%A3o-qu%C3%ADmica-farmac%C3%AAutica-nacional-3610326945?refId=n7MGpKAtdwnX7xB%2FS06hfQ%3D%3D&trackingId=s%2FcqY%2BaFh4oBT2JQ3Jhqmw%3D%3D&position=1&pageNum=27&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/uniaoquimica?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Garantia da Qualidade Sr,União Química Farmacêutica Nacional,"Guarulhos, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/professional-services-engineer-at-nice-3620708095?refId=n7MGpKAtdwnX7xB%2FS06hfQ%3D%3D&trackingId=6LZEeBaYT6Juekpd52qqIA%3D%3D&position=2&pageNum=27&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/nice-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,Professional Services Engineer,NICE,"São Paulo, SP",Há 3 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-pricing-s%C3%AAnior-at-robert-half-3592009741?refId=n7MGpKAtdwnX7xB%2FS06hfQ%3D%3D&trackingId=qdGy9eSKv7wn3eccOt1CNA%3D%3D&position=3&pageNum=27&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Pricing Sênior,Robert Half,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-noweb-publicidade-3608173642?refId=n7MGpKAtdwnX7xB%2FS06hfQ%3D%3D&trackingId=aCbH0FojH%2Fw9sJoeGCiQ9g%3D%3D&position=4&pageNum=27&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/agencianoweb?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor Front End,Noweb Publicidade,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/data-engineer-at-turing-3569021921?refId=n7MGpKAtdwnX7xB%2FS06hfQ%3D%3D&trackingId=hfNMBEhkgVmis4W7AQkpAQ%3D%3D&position=5&pageNum=27&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer,Turing,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
